Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Port Everglades,2026,324,80039.7,37619.5,2005.0,2006.0,2007.9,2007.4,795.7,1708.4,861.7,1136.3,61.0,152.5,107.0,206.6,12.0,48.6,24.1,53.8,14190.1,1092633.8,1113612.4,35626120.5,155642148.1,188600269.7,17584.5,78121.7,94592.2
Miami Beach,1576,139,61842.0,18321.4,2003.1,2002.0,2006.6,2005.8,631.8,1022.1,592.7,906.3,39.0,95.4,68.1,133.3,10.0,45.6,15.4,28.0,12211.6,940643.8,958704.1,20528566.0,106150406.0,128770365.1,13025.7,64565.5,77443.9
Long Beach,1236,601,413032.2,542569.5,2008.8,2009.9,2010.8,2011.0,5021.2,4625.1,4590.2,5371.6,289.0,387.4,471.5,554.5,66.0,83.4,104.5,113.0,44938.0,3466292.6,3532845.4,223837917.9,574386336.1,668822426.9,181098.6,605536.9,726107.6
Palm Beach,1213,60,4445.1,4371.3,1989.0,1997.7,1997.7,2000.9,198.0,1213.7,272.5,662.6,18.0,112.9,94.9,118.9,10.0,34.2,31.4,34.5,1651.7,126187.7,128610.5,5959010.6,25507928.7,24367937.6,4912.6,16884.5,21209.7
Houston,1168,650,124335.5,177931.0,2008.9,2009.4,2010.9,2010.4,1606.8,3204.3,3225.6,2990.8,199.0,344.8,622.8,609.4,46.0,57.1,62.8,61.9,15140.2,1162720.4,1185044.6,61947302.0,254600718.9,255791992.7,53037.1,272379.1,376081.8
Baytown,1130,522,164472.1,203366.4,2007.4,2007.8,2008.6,2008.4,1150.0,3418.1,3225.7,3195.7,131.0,303.6,505.8,505.7,35.0,55.5,54.9,57.8,22164.4,1696736.8,1729314.1,125213651.2,357146333.7,391399343.0,110808.5,376508.8,460136.3
Los Angeles,1127,441,418147.8,451865.1,2007.8,2008.0,2009.2,2009.3,5693.1,4645.1,4883.0,5258.6,300.0,330.3,323.3,332.8,70.0,74.9,85.4,85.9,50701.6,3915311.7,3990485.7,262717373.9,683158833.9,790464493.6,233112.1,738307.7,866208.8
Newark,803,357,252029.2,264856.5,2007.4,2008.2,2010.1,2010.0,3392.7,4252.9,4659.9,4977.4,207.0,298.7,448.4,446.9,26.0,43.3,43.8,45.9,26516.8,2046319.4,2085608.7,130948532.2,360252844.0,430213174.8,163074.1,575100.9,685647.9
Seattle,761,249,46572.4,59663.8,1999.8,2003.4,2011.2,2011.5,162.4,2452.4,974.7,1808.7,13.0,236.1,352.5,410.0,28.0,132.5,121.2,149.0,5146.4,394558.5,402134.1,22157086.3,65206688.7,77762249.9,29115.8,114210.5,137590.3
Baltimore,752,460,126464.8,134165.6,2007.6,2009.0,2008.6,2009.7,3516.9,3672.5,3204.5,3867.7,254.0,362.2,405.8,539.9,33.0,63.5,45.9,58.8,9937.3,761840.0,776467.3,54921376.5,177786447.0,208090298.5,73033.7,265933.6,304019.1
Pasadena,737,574,70526.6,100233.0,2009.5,2009.8,2011.5,2011.3,1933.4,3429.7,3874.6,3750.5,216.0,337.3,628.8,617.1,68.0,87.2,101.3,103.5,8379.1,644240.3,656609.8,35499828.2,140484302.8,152900030.7,48168.0,256785.1,344073.2
Galveston,722,359,77076.7,71181.4,2008.4,2009.5,2009.5,2010.8,1071.0,3268.7,1695.5,3325.9,79.5,314.5,387.7,596.8,19.0,73.5,52.1,85.3,10584.9,811737.3,827322.7,29275103.9,122730427.5,148286815.8,40547.2,201944.2,258924.4
Savannah,713,356,242185.2,268115.6,2008.5,2008.8,2009.8,2009.7,3948.1,4739.8,5737.9,5595.5,311.0,352.8,533.2,528.8,22.0,47.8,28.7,30.2,28820.1,2225984.2,2268723.1,152244319.2,428810045.2,492715479.5,213526.4,713337.9,834736.4
Tampa,685,237,32261.2,31253.7,2003.0,2007.0,2005.8,2009.2,936.7,2676.1,1144.4,2150.4,73.0,264.8,301.3,482.5,14.0,96.2,50.0,77.4,5303.2,405886.5,413679.5,22765973.3,67586498.0,77020403.9,33235.0,119596.7,136732.3
Meraux,628,473,60520.5,91397.8,2008.6,2009.8,2010.0,2010.9,1525.2,3405.8,2286.3,3521.2,159.0,328.7,488.0,557.7,41.0,86.8,89.3,101.2,7258.1,557153.9,567851.2,30706845.1,95950329.8,117555301.6,48896.3,210231.7,258645.0
Port Laudania,607,31,1696.9,2195.3,2005.1,2004.5,2006.2,2006.3,284.6,653.4,781.8,775.0,33.0,54.3,64.6,64.2,10.0,15.0,18.2,18.0,624.7,47749.3,48666.1,4118506.3,12870844.4,13056003.4,6785.0,19153.0,22368.1
Cape Canaveral,602,150,34609.7,17212.3,2002.9,2006.0,2007.1,2009.1,358.6,2719.4,730.2,1882.7,38.0,221.2,206.6,412.8,9.0,40.6,22.7,51.1,5400.3,415134.8,423105.4,9140438.4,50121097.9,64172445.4,15183.5,87804.6,108743.3
Tacoma,601,283,114497.7,115217.6,2004.0,2006.5,2007.2,2007.7,4354.8,3551.1,3891.5,4188.5,269.0,270.1,320.4,340.4,37.0,92.7,76.9,103.0,11791.1,909743.5,927210.6,70723636.3,206837193.9,235605622.0,117676.6,382748.8,440247.6
